Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
5890554899,"Sep 1, 2021, 10:35:46 PM",Afternoon Ride,Ride,,1738,13.18,170,45,FALSE,,2011 Allez,activities/6262709012.fit.gz,,10.43260002,1738,1650,13185.59961,10.89999962,7.991272926,27,26,7.400000095,27.39999962,10.30000019,0.003033612,,,101,82.36302948,,150.25383,,145.7805023,306,,26,45,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,7.586651325,,,,,,
5890838932,"Sep 1, 2021, 11:51:07 PM",Walk with Andrew ,Walk,,2769,2.81,,,FALSE,,,activities/5890838932.gpx,,,2769,2331,2811.5,3.900000095,1.206134677,8.399999619,7.5,18.39999962,26.89999962,5.900000095,0.032011382,,,,,,,,,282.0424194,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,2954523,,,,,,,,,,,1.015348554,,,,,,
5895957753,"Sep 2, 2021, 1:29:28 PM",Morning Ride,Ride,,1727,13.09,164,27,FALSE,,2011 Allez,activities/6268338783.fit.gz,,10.43260002,1727,1727,13098.59961,11.10000038,7.584597588,27,30,2,25.60000038,42.59999847,-0.022903211,,,92,76.52951813,,139.8455658,,121.327507,278,,13,27,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,7.584597588,,,,,,
5895957773,"Sep 2, 2021, 10:31:36 PM",Afternoon Ride,Ride,,1718,13.2,166,37,FALSE,,2011 Allez,activities/6268338827.fit.gz,,10.43260002,1718,1703,13202.7002,11.19999981,7.752613068,30,31,4.400000095,26.60000038,13.39999962,-0.010603892,,,95,79.98327637,,145.4886627,,140.7416534,293,,23,37,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,7.684924126,,,,,,
5899068192,"Sep 3, 2021, 2:32:00 PM",Morning walk with Andrew ,Walk,,3497,3.86,,,FALSE,,,activities/5899068192.gpx,,,3497,3082,3861.899902,7.5,1.25304997,11.39506817,11.29506779,18.39999962,27.70000076,4,0.002589399,,,,,,,,,387.415863,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,2954523,,,,,,,,,,,1.104346633,,,,,,
5904853120,"Sep 4, 2021, 3:08:18 PM",Morning walk with Andrew,Walk,,2366,2.9,,,FALSE,,,activities/5904853120.gpx,,,2366,2324,2902.100098,2.900000095,1.248752117,9.852000237,9.751999855,14.69999981,25.20000076,28.60000038,0.003445781,,,,,,,,,291.1311951,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.226584911,,,,,,
5910794555,"Sep 5, 2021, 2:33:44 PM",Morning walk with Andrew,Walk,,2670,3.28,,,FALSE,,,activities/5910794555.gpx,,,2670,2573,3279.5,3,1.274582148,23.10445786,23.30445862,25.5,37.59999847,8.699999809,-0.006098491,,,,,,,,,328.9909973,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.228277206,,,,,,
5923764634,"Sep 7, 2021, 1:29:58 PM",Morning Ride,Ride,,1729,13.23,160,27,FALSE,,2011 Allez,activities/6297443274.fit.gz,,10.43260002,1729,1729,13230.90039,11.60000038,7.652342319,27,31,3.799999952,25.60000038,8.800000191,-0.027209034,,,88,76.17845917,,138.0063629,,123.0474243,275,,16,27,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.652342319,,,,,,
5923764661,"Sep 7, 2021, 10:30:09 PM",Afternoon Ride,Ride,,1758,13.32,169,38,FALSE,,2011 Allez,activities/6297443323.fit.gz,,10.43260002,1758,1633,13328.7002,13.19999981,8.162094116,27,28,7,26.60000038,11.10000038,-0.004501564,,,125,79.52864075,,145.7985229,,152.9152374,293,,30,38,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.581740379,,,,,,
5924109330,"Sep 8, 2021, 12:05:06 AM",Walk with Andrew,Walk,,3116,3.88,,,FALSE,,,#error#,,,3116,2968,3882.199951,11.89999962,1.308018923,32.50712967,32.30712891,19.39999962,37.59999847,45.5,0.005151718,,,,,,,,,389.452301,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.245892167,,,,,,
5929290956,"Sep 8, 2021, 1:30:46 PM",Morning Ride,Ride,,1641,13.18,,,FALSE,,2011 Allez,activities/6303201766.fit.gz,,10.43260002,1641,1641,13188.7002,12.5,8.036989212,24,29,2.799999952,25.60000038,10.30000019,-0.036394794,,,91,77.80125427,,,,133.8677673,525,,18,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,8.036989212,,,,,,
5929291104,"Sep 8, 2021, 10:29:22 PM",Afternoon Ride,Ride,,1695,13.52,,,FALSE,,2011 Allez,activities/6303201884.fit.gz,,10.43260002,1695,1678,13519.90039,11.39999962,8.057151794,26,28,6.400000095,26.60000038,23.70000076,-0.019230912,,,96,82.02970886,,,,144.0053711,591,,31,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.976342201,,,,,,
5934550981,"Sep 9, 2021, 1:32:18 PM",Morning Ride,Ride,,1701,13.21,,,FALSE,,2011 Allez,activities/6308699407.fit.gz,,10.43260002,1701,1701,13215.5,11.10000038,7.769253254,23,26,3.400000095,25.60000038,11.80000019,-0.022700617,,,98,77.72721863,,,,124.4085846,526,,18,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.769253254,,,,,,
5934551050,"Sep 9, 2021, 10:30:49 PM",Afternoon Ride,Ride,,1768,13.42,163,38,FALSE,,2011 Allez,activities/6308699455.fit.gz,,10.43260002,1768,1709,13426.59961,12,7.856407166,27,28,42,61.59999847,16.79999924,-0.002979161,,,100,81.4932785,,144.4434052,,138.8955994,293,,26,38,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.594230652,,,,,,
5934959933,"Sep 10, 2021, 12:31:05 AM",Walk with Andrew ,Walk,,2548,2.61,,,FALSE,,,activities/5934959933.gpx,,,2548,2003,2612.899902,6.099999905,1.304493308,4.430769444,4.830769062,22.39999962,27.10000038,5.099999905,-0.01530866,,,,,,,,,262.1193848,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.025470972,,,,,,
5939568631,"Sep 11, 2021, 12:06:54 AM",Walk with Andrew,Walk,,3397,4.62,,,FALSE,,,activities/5939568631.gpx,,,3397,3310,4619.299805,10.10000038,1.395558953,12.35686779,12.25686741,15.80000019,25.20000076,7.400000095,0.00216483,,,,,,,,,463.3962708,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.359817505,,,,,,
5939574910,"Sep 10, 2021, 10:30:11 PM",Afternoon Ride,Ride,,2028,13.58,168,35,FALSE,,2011 Allez,activities/6313966040.fit.gz,,10.43260002,2028,1806,13587.7998,11.19999981,7.523698807,32,30,5.199999809,28.79999924,22,0.016190995,,,103,79.93431854,,142.1577759,,135.6105499,300,,25,35,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,6.700098515,,,,,,
5939574936,"Sep 10, 2021, 1:34:58 PM",Morning Ride,Ride,,1741,13.19,161,21,FALSE,,2011 Allez,activities/6313966052.fit.gz,,10.43260002,1741,1741,13197.40039,11.5,7.580356121,26,28,4.199999809,25.60000038,14.69999981,-0.01060815,,,94,78.77457428,,134.0456848,,122.3377686,257,,18,21,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.580356121,,,,,,
5951513558,"Sep 12, 2021, 11:58:50 PM",Walk with Jess and Andrew,Walk,,4287,4.09,,,FALSE,,,activities/5951513558.gpx,,,4287,3941,4094.399902,2.200000048,1.038924098,12.60000038,11.89999962,12.5,25.29999924,7.099999905,0.017096521,,,,,,,,,410.7396545,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.955073476,,,,,,
5956131453,"Sep 13, 2021, 1:40:54 PM",Morning Ride,Ride,,1676,13.18,155,22,FALSE,,2011 Allez,activities/6331348232.fit.gz,,10.43260002,1676,1676,13183,11.69999981,7.865751743,31,32,3,25.60000038,10.89999962,-0.004551316,,,96,76.48092651,,135.0190887,,130.1986847,254,,14,22,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.865751743,,,,,,
5956131474,"Sep 13, 2021, 10:35:24 PM",Afternoon Ride,Ride,,1606,13.2,169,39,FALSE,,2011 Allez,activities/6331348277.fit.gz,,10.43260002,1606,1606,13204.7998,12.30000019,8.222167015,26,25,8.199999809,27.39999962,12.30000019,0.004543802,,,99,83.5041275,,147.2967834,,152.1033325,286,,28,39,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,8.222167015,,,,,,
5961543218,"Sep 14, 2021, 1:39:30 PM",Morning Ride,Ride,,1704,13.22,160,24,FALSE,,2011 Allez,activities/6336997650.fit.gz,,10.43260002,1704,1704,13221.09961,11.80000019,7.758861542,30,31,2.599999905,25.60000038,12,-0.012101867,,,93,79.09284973,,137.1338043,,128.6490631,265,,15,24,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.758861542,,,,,,
5961543299,"Sep 14, 2021, 10:28:31 PM",Afternoon Ride,Ride,,1884,13.42,167,36,FALSE,,2011 Allez,activities/6336997692.fit.gz,,10.43260002,1884,1760,13421.7998,11.69999981,7.626022816,25,26,6.599999905,26.60000038,14.30000019,-0.008940679,,,100,82.72982788,,143.4121704,,134.001709,298,,28,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.124097824,,,,,,
5966931232,"Sep 15, 2021, 1:42:40 PM",Morning Ride,Ride,,1906,13.39,165,27,FALSE,,2011 Allez,activities/6342623700.fit.gz,,10.43260002,1906,1771,13397.90039,11.69999981,7.565160751,30,35,3,26.39999962,11.80000019,-0.041797597,,,112,80.69999695,,138.3475342,,125.4934692,288,,17,27,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.029328346,,,,,,
5966931254,"Sep 15, 2021, 10:29:52 PM",Afternoon Ride,Ride,,1666,13.14,163,31,FALSE,,2011 Allez,activities/6342623726.fit.gz,,10.43260002,1666,1640,13140.09961,10.80000019,8.012255669,27,27,6.199999809,28,9.399999619,-0.001522058,,,103,83.26721954,,142.7849731,,141.8564453,276,,24,31,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.887214661,,,,,,
5972140122,"Sep 16, 2021, 10:36:57 PM",Afternoon Ride,Ride,,1663,13.19,167,37,FALSE,,2011 Allez,activities/6348068205.fit.gz,,10.43260002,1663,1663,13198.5,11.30000019,7.936560631,26,28,5.599999905,26.60000038,14.39999962,-0.013637913,,,97,82.0225296,,145.3583832,,134.9915771,289,,24,37,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.936560631,,,,,,
5972140135,"Sep 16, 2021, 1:26:11 PM",Morning Ride,Ride,,1667,13.24,163,29,FALSE,,2011 Allez,activities/6348068158.fit.gz,,10.43260002,1667,1667,13248.5,11.80000019,7.947510719,26,29,3.200000048,25.60000038,24.29999924,-0.019624863,,,116,81.85118866,,141.5586243,,134.1876068,277,,15,29,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.947510719,,,,,,
5972549691,"Sep 17, 2021, 12:33:06 AM",Walk with Andrew,Walk,,2615,3.33,,,FALSE,,,activities/5972549691.gpx,,,2615,2485,3331.5,2.5,1.340643883,9.4391222,10.53912258,19.39999962,26.79999924,8.600000381,-0.033018161,,,,,,,,,334.207489,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.273996234,,,,,,
5976772568,"Sep 17, 2021, 1:40:19 PM",Morning Ride,Ride,,1684,13.2,160,25,FALSE,,2011 Allez,activities/6352936772.fit.gz,,10.43260002,1684,1642,13203.09961,11.30000019,8.040864944,26,28,3.599999905,25.60000038,9.699999809,-0.022721937,,,95,80.35453033,,137.5302429,,136.7574768,258,,16,25,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.840320587,,,,,,
5976772577,"Sep 17, 2021, 10:42:27 PM",Afternoon Ride,Ride,,1708,12.99,169,44,FALSE,,2011 Allez,activities/6352936795.fit.gz,,10.43260002,1708,1557,12994.59961,12,8.345921516,21,29,39.40000153,59.40000153,21.60000038,-0.061564036,,,102,83.49964905,,151.5317993,,149.2389221,299,,24,44,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.608079433,,,,,,
5982774974,"Sep 18, 2021, 10:31:54 PM",Walk with andrew,Walk,,2923,3.57,,,FALSE,,,activities/5982774974.gpx,,,2923,2838,3573,2.799999952,1.258985162,10.18421078,10.68421078,14.30000019,25.20000076,4.5,-0.013993843,,,,,,,,,358.4341431,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.22237432,,,,,,
5993078615,"Sep 20, 2021, 1:41:38 PM",Morning Ride,Ride,,1767,13.17,155,18,FALSE,,2011 Allez,activities/6370080072.fit.gz,,10.43260002,1767,1743,13177,11.10000038,7.559954166,31,34,0.800000012,25.60000038,9.300000191,-0.022766942,,,100,78.28666687,,131.6511688,,119.6391296,245,,13,18,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.457272053,,,,,,
5993078616,"Sep 20, 2021, 2:15:04 PM",Morning Ride,Ride,,32261,13.32,164,31,FALSE,,2011 Allez,activities/6370080114.fit.gz,,10.43260002,32261,1743,13327.5,10.69999981,7.646299362,40,32,9.600000381,35.40000153,7.199999809,0.064528234,,,99,79.50810242,,140.4675446,,127.1355515,286,,31,31,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,0.413114905,,,,,,
5998550355,"Sep 21, 2021, 1:31:40 PM",Morning Ride,Ride,,1713,13.29,165,27,FALSE,,2011 Allez,activities/6375800495.fit.gz,,10.43260002,1713,1675,13295.40039,11,7.937552452,28,31,-19.60000038,5.199999809,31.89999962,-0.022564195,,,89,76.92874908,,139.8260651,,131.2576141,273,,16,27,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.761471272,,,,,,
5998550381,"Sep 21, 2021, 10:43:01 PM",Afternoon Ride,Ride,,1755,13.36,171,42,FALSE,,2011 Allez,activities/6375800515.fit.gz,,10.43260002,1755,1626,13364.59961,12.39999962,8.21931076,24,29,4.199999809,26.60000038,7,-0.040405251,,,97,82.00212097,,148.2406158,,150.7827759,296,,33,42,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.615156651,,,,,,
6008988240,"Sep 22, 2021, 1:42:10 PM",Morning Ride,Ride,,211,1.4,143,1,FALSE,,2011 Allez,activities/6386723495.fit.gz,,10.43260002,211,211,1404.699951,8.199999809,6.657345772,2,5,20.39999962,25.60000038,5,-0.227806643,,,84,71.47753143,,128.8495178,,103.7524261,30,,22,1,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,6.657345772,,,,,,
6008988287,"Sep 23, 2021, 1:35:39 PM",Morning Ride,Ride,,1699,13.29,173,36,FALSE,,2011 Allez,activities/6386723525.fit.gz,,10.43260002,1699,1699,13290.40039,12.19999981,7.822484016,27,29,2.599999905,25.60000038,14.10000038,-0.019562993,,,96,78.17432404,,144.300766,,130.2901764,291,,17,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.822484016,,,,,,
6008988346,"Sep 23, 2021, 10:36:53 PM",Afternoon Ride,Ride,,1734,13.25,172,50,FALSE,,2011 Allez,activities/6386723563.fit.gz,,10.43260002,1734,1713,13253.40039,12,7.736952782,26,31,5,26.60000038,16.70000076,-0.033199027,,,150,79.68753815,,152.8327484,,136.0551605,324,,30,50,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.643252373,,,,,,
6009136400,"Sep 19, 2021, 6:28:46 PM","Walk with Andrew, Grace, Jess, and Moni",Walk,,5138,3.33,,,FALSE,,,#error#,,,5138,2648,3336.899902,3.599999905,1.260158658,12.60000038,10.30000019,12.60000038,25.20000076,2.799999952,0.068926252,,,,,,,,,334.7492065,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.64945507,,,,,,
6009306158,"Sep 24, 2021, 12:04:50 AM",Walk with Andrew,Walk,,3215,4.04,,,FALSE,,,activities/6009306158.gpx,,,3215,3140,4043.199951,2.5,1.287643313,10.71249962,10.8125,14.30000019,25.20000076,4.099999905,-0.002473288,,,,,,,,,405.6033936,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.257604957,,,,,,
6030196812,"Sep 27, 2021, 11:50:24 PM",Walk with Jess and Andrew ,Walk,,3761,4.01,,,FALSE,,,activities/6030196812.gpx,,,3761,3568,4012.300049,2.599999905,1.12452352,10.54222202,9.842222214,14.30000019,25.20000076,3.099999905,0.017446352,,,,,,,,,402.5036011,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.066817284,,,,,,
6049661459,"Oct 2, 2021, 12:10:24 AM",Walk with Andrew,Walk,,2260,2.72,,,FALSE,,,activities/6049661459.gpx,,,2260,2185,2728.100098,2.200000048,1.248558402,8.228947639,7.728947163,18.39999962,26.70000076,3.099999905,0.018327774,,,,,,,,,273.6759644,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.207123876,,,,,,
6053371162,"Oct 2, 2021, 3:25:53 PM",Morning walk with Andrew,Walk,,2769,3.28,,,FALSE,,,activities/6053371162.gpx,,,2769,2645,3281,5.099999905,1.24045372,6.363582611,6.863582611,19.39999962,27.79999924,2.799999952,-0.015239256,,,,,,,,,329.141449,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.184904337,,,,,,
6104578679,"Oct 12, 2021, 10:32:25 PM",Afternoon Ride Pt2,Ride,,1077,9.03,169,35,TRUE,,2011 Allez,activities/6104578679.gpx,,10.43260002,1077,1077,9029.400391,12.80000019,8.383844376,26.23968315,8.939682961,4.599999905,25.29999924,5.5,0.191596344,,,,,,156.3787842,,189.3342743,227.3630219,,,35,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,8.383844376,0,,,,,
6109511484,"Sep 27, 2021, 1:38:28 PM",Morning Ride,Ride,,1684,13.18,170,36,FALSE,,2011 Allez,activities/6492593200.fit.gz,,10.43260002,1684,1684,13180,11.5,7.826603413,29,29,3.599999905,25.60000038,14,-0.003034901,,,94,78.58110809,,144.8343201,,128.0154419,292,,16,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.826603413,0,,,,,
6109511500,"Sep 27, 2021, 10:35:43 PM",Afternoon Ride,Ride,,1736,13,166,44,FALSE,,2011 Allez,activities/6492593234.fit.gz,,10.43260002,1736,1625,13000.90039,10.89999962,8.000554085,24,29,-12.60000038,9.600000381,13.10000038,-0.041535586,,,95,80.51168823,,151.444519,,146.950119,310,,24,44,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.488997459,0,,,,,
6109511520,"Sep 28, 2021, 10:38:02 PM",Afternoon Ride,Ride,,1773,13.25,169,45,FALSE,,2011 Allez,activities/6492593299.fit.gz,,10.43260002,1773,1638,13249.40039,12.5,8.088767052,24,33,0,26.60000038,7.400000095,-0.066418104,,,105,81.63220215,,150.639389,,153.3575439,310,,26,45,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.472870827,0,,,,,
6109511549,"Sep 28, 2021, 1:17:49 PM",Morning Ride,Ride,,1718,13.23,165,41,FALSE,,2011 Allez,activities/6492593262.fit.gz,,10.43260002,1718,1718,13233.2002,10.89999962,7.702677727,30,34,-0.200000003,25.79999924,10.80000019,-0.027204305,,,96,78.5422287,,147.1735535,,124.2888794,308,,16,41,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.702677727,0,,,,,
6109511644,"Sep 29, 2021, 10:38:57 PM",Afternoon Ride,Ride,,1693,13.21,168,36,FALSE,,2011 Allez,activities/6492593388.fit.gz,,10.43260002,1693,1693,13213.7002,11.5,7.804902554,28,27,8,29.79999924,16.5,0.006054322,,,98,80.06905365,,144.6799927,,141.3874664,290,,26,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.804902554,0,,,,,
6109511664,"Sep 29, 2021, 1:28:42 PM",Morning Ride,Ride,,1741,13.2,163,31,FALSE,,2011 Allez,activities/6492593393.fit.gz,,10.43260002,1741,1741,13208.5,11.69999981,7.586731911,28,30,2.799999952,26,16.20000076,-0.013627589,,,97,78.10552216,,142.2286072,,119.832283,296,,12,31,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.586731911,0,,,,,
6109511677,"Sep 30, 2021, 1:25:46 PM",Morning Ride,Ride,,1740,13.21,165,32,FALSE,,2011 Allez,activities/6492593420.fit.gz,,10.43260002,1740,1740,13209.7998,11.30000019,7.591839314,27,29,3.599999905,25.60000038,8.699999809,-0.016654301,,,222,78.92012024,,141.9141235,,121.8126831,293,,12,32,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.591839314,0,,,,,
6109511691,"Sep 30, 2021, 10:33:17 PM",Afternoon Ride,Ride,,1886,13.37,163,36,FALSE,,2011 Allez,activities/6492593483.fit.gz,,10.43260002,1886,1768,13372.59961,11.69999981,7.563687801,26,25,7.800000191,27.20000076,10.69999981,0.002991191,,,166,80.42328644,,143.3636322,,133.1063538,302,,31,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.090456009,0,,,,,
6109511759,"Oct 5, 2021, 1:24:52 PM",Morning Ride,Ride,,1682,13.16,171,40,FALSE,,2011 Allez,activities/6492593508.fit.gz,,10.43260002,1682,1682,13166.2002,12,7.827704906,29,28,4.199999809,25.79999924,15.30000019,0.001519041,,,95,79.5,,146.2220306,,131.9410706,295,,15,40,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.827704906,0,,,,,
6109511792,"Oct 6, 2021, 1:29:00 PM",Morning Ride,Ride,,1737,13.23,160,26,FALSE,,2011 Allez,activities/6492593602.fit.gz,,10.43260002,1737,1737,13236.2002,11.89999962,7.620149612,27,31,1.200000048,25.60000038,10.10000038,-0.030220155,,,96,77.02713776,,138.2049561,,121.0299377,276,,15,26,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.620149612,0,,,,,
6109511793,"Oct 5, 2021, 10:38:57 PM",Afternoon Ride,Ride,,1772,13.23,164,36,FALSE,,2011 Allez,activities/6492593554.fit.gz,,10.43260002,1772,1726,13229.59961,10.80000019,7.664889812,30,31,9,31.39999962,11.89999962,-0.009070569,,,98,78.08345032,,143.9929657,,137.9671936,295,,23,36,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.465914249,0,,,,,
6109511891,"Oct 7, 2021, 1:30:49 PM",Morning Ride,Ride,,1734,13.21,158,30,FALSE,,2011 Allez,activities/6492593658.fit.gz,,10.43260002,1734,1734,13215.5,12.10000038,7.621395588,29,31,1.600000024,25.60000038,17,-0.021187242,,,98,78.1359787,,141.2877808,,122.3719711,288,,12,30,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.621395588,0,,,,,
6109511962,"Oct 8, 2021, 1:26:53 PM",Morning Ride,Ride,,1681,13.19,163,39,FALSE,,2011 Allez,activities/6492593744.fit.gz,,10.43260002,1681,1681,13192.7998,11.89999962,7.848185539,23,31,-0.600000024,25.60000038,10.10000038,-0.059123158,,,98,79.80638885,,146.5841217,,127.3430786,297,,14,39,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,7.848185539,0,,,,,
6109511971,"Oct 7, 2021, 10:42:04 PM",Afternoon Ride,Ride,,1648,13.34,168,39,FALSE,,2011 Allez,activities/6492593721.fit.gz,,10.43260002,1648,1648,13343.5,12,8.096783638,30,33,4.199999809,26.60000038,12.69999981,-0.026979428,,,98,81.46603394,,146.6315765,,149.5575256,286,,22,39,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,28721,,,,,,,,,,,0,8.096783638,0,,,,,
