Reaction Date,Reaction Type,Parent Type,Parent ID
"Dec 22, 2015, 2:49:13 PM",Kudos,Activity,454240383
"Dec 31, 2015, 7:22:30 AM",Kudos,Activity,459010189
"Dec 31, 2015, 7:22:56 AM",Kudos,Activity,459698393
"Dec 31, 2015, 7:22:57 AM",Kudos,Activity,459595074
"Dec 31, 2015, 7:23:01 AM",Kudos,Activity,459106214
"Dec 31, 2015, 7:23:01 AM",Kudos,Activity,459057245
"Dec 31, 2015, 7:23:08 AM",Kudos,Activity,459011536
"Dec 31, 2015, 7:23:12 AM",Kudos,Activity,457689006
"Dec 31, 2015, 7:23:19 AM",Kudos,Activity,456935431
"Dec 31, 2015, 7:23:20 AM",Kudos,Activity,456936769
"Dec 31, 2015, 7:23:20 AM",Kudos,Activity,456966325
"Jan 1, 2016, 4:42:57 AM",Kudos,Activity,460351227
"Jan 1, 2016, 4:42:59 AM",Kudos,Activity,460352669
"Jan 2, 2016, 3:33:58 PM",Kudos,Activity,460758617
"Jan 2, 2016, 3:34:07 PM",Kudos,Activity,460917262
"Jan 2, 2016, 3:34:41 PM",Kudos,Activity,460989945
"Jan 4, 2016, 3:36:49 AM",Kudos,Activity,461698982
"Jan 5, 2016, 1:51:42 PM",Kudos,Activity,462606992
"Jan 8, 2016, 2:08:45 PM",Kudos,Activity,465458577
"Jan 8, 2016, 2:09:25 PM",Kudos,Activity,465456700
"Jan 9, 2016, 3:58:53 PM",Kudos,Activity,466038496
"Jan 9, 2016, 3:58:55 PM",Kudos,Activity,466039475
"Jan 11, 2016, 1:39:20 AM",Kudos,Activity,467729458
"Jan 11, 2016, 1:39:32 AM",Kudos,Activity,467714247
"Jan 11, 2016, 1:39:34 AM",Kudos,Activity,467643151
"Jan 13, 2016, 4:27:54 PM",Kudos,Activity,469152187
"Jan 13, 2016, 4:27:59 PM",Kudos,Activity,468472794
"Jan 13, 2016, 4:28:29 PM",Kudos,Activity,468286259
"Jan 13, 2016, 4:30:02 PM",Kudos,Activity,469212184
"Jan 20, 2016, 3:18:00 PM",Kudos,Activity,474180336
"Jan 20, 2016, 3:18:02 PM",Kudos,Activity,474166997
"Jan 20, 2016, 3:18:05 PM",Kudos,Activity,473460114
"Jan 20, 2016, 3:18:09 PM",Kudos,Activity,473409043
"Jan 20, 2016, 3:18:15 PM",Kudos,Activity,473351884
"Jan 20, 2016, 3:18:16 PM",Kudos,Activity,473351213
"Jan 21, 2016, 7:42:25 PM",Kudos,Activity,475015191
"Jan 21, 2016, 7:42:34 PM",Kudos,Activity,474882501
"Jan 24, 2016, 3:26:23 PM",Kudos,Activity,476954765
"Jan 24, 2016, 3:26:45 PM",Kudos,Activity,476954728
"Jan 24, 2016, 3:26:48 PM",Kudos,Activity,476954666
"Jan 24, 2016, 3:26:49 PM",Kudos,Activity,476954660
"Jan 24, 2016, 3:26:52 PM",Kudos,Activity,476819020
"Jan 24, 2016, 3:26:55 PM",Kudos,Activity,476159682
"Jan 24, 2016, 3:26:59 PM",Kudos,Activity,476148118
"Jan 24, 2016, 3:27:05 PM",Kudos,Activity,476043352
"Jan 24, 2016, 3:27:09 PM",Kudos,Activity,475573960
"Jan 24, 2016, 3:27:17 PM",Kudos,Activity,475444968
"Jan 25, 2016, 3:04:24 AM",Kudos,Activity,477849615
"Jan 25, 2016, 3:04:25 AM",Kudos,Activity,477892845
"Jan 25, 2016, 3:05:01 AM",Kudos,Activity,477811710
"Jan 25, 2016, 3:05:44 AM",Kudos,Activity,477753596
"Jan 25, 2016, 3:05:44 AM",Kudos,Activity,477753613
"Jan 29, 2016, 4:35:56 PM",Kudos,Activity,480086893
"Jan 29, 2016, 4:36:06 PM",Kudos,Activity,480076435
"Jan 29, 2016, 4:36:29 PM",Kudos,Activity,480005864
"Jan 29, 2016, 4:37:57 PM",Kudos,Activity,480812915
"Jan 30, 2016, 4:34:53 AM",Kudos,Activity,481412101
"Feb 1, 2016, 4:03:03 PM",Kudos,Activity,483214347
"Feb 1, 2016, 4:03:05 PM",Kudos,Activity,483233996
"Feb 1, 2016, 4:03:17 PM",Kudos,Activity,482251812
"Feb 2, 2016, 12:31:11 AM",Kudos,Activity,483795875
"Feb 2, 2016, 12:31:17 AM",Kudos,Activity,483704392
"Feb 2, 2016, 3:14:17 PM",Kudos,Activity,483934579
"Feb 4, 2016, 9:41:11 PM",Kudos,Activity,485419821
"Feb 4, 2016, 9:42:25 PM",Kudos,Activity,485345586
"Feb 5, 2016, 9:13:13 PM",Kudos,Activity,486036266
"Feb 8, 2016, 3:46:31 AM",Kudos,Activity,488509470
"Feb 8, 2016, 3:47:46 AM",Kudos,Activity,488349860
"Feb 8, 2016, 3:48:12 AM",Kudos,Activity,488349845
"Feb 8, 2016, 3:48:20 AM",Kudos,Activity,488349807
"Feb 8, 2016, 3:48:35 AM",Kudos,Activity,487606870
"Feb 8, 2016, 3:48:37 AM",Kudos,Activity,487606814
"Feb 8, 2016, 3:49:43 AM",Kudos,Activity,487606802
"Feb 8, 2016, 3:49:49 AM",Kudos,Activity,487487287
"Feb 8, 2016, 3:50:37 AM",Kudos,Activity,486782565
"Feb 11, 2016, 3:43:43 AM",Kudos,Activity,490439363
"Feb 11, 2016, 3:43:44 AM",Kudos,Activity,490728403
"Feb 12, 2016, 6:33:25 PM",Kudos,Activity,491395746
"Feb 17, 2016, 7:05:23 AM",Kudos,Activity,495220017
"Feb 17, 2016, 2:27:30 PM",Kudos,Activity,495300752
"Feb 17, 2016, 2:27:38 PM",Kudos,Activity,495047958
"Feb 17, 2016, 2:28:12 PM",Kudos,Activity,494531112
"Feb 17, 2016, 2:28:31 PM",Kudos,Activity,494569272
"Feb 17, 2016, 2:28:45 PM",Kudos,Activity,493767190
"Feb 17, 2016, 2:29:11 PM",Kudos,Activity,493759038
"Feb 17, 2016, 2:29:32 PM",Kudos,Activity,493006282
"Feb 18, 2016, 4:04:29 AM",Kudos,Activity,495998736
"Feb 20, 2016, 3:48:23 AM",Kudos,Activity,497342954
"Feb 21, 2016, 12:01:18 AM",Kudos,Activity,498230759
"Feb 21, 2016, 12:01:21 AM",Kudos,Activity,498258400
"Feb 24, 2016, 3:36:51 PM",Kudos,Activity,500094275
"Feb 24, 2016, 3:37:13 PM",Kudos,Activity,500091399
"Feb 24, 2016, 3:37:21 PM",Kudos,Activity,499804816
"Feb 24, 2016, 3:39:12 PM",Kudos,Activity,499873701
"Feb 28, 2016, 8:45:09 PM",Kudos,Activity,503962863
"Feb 28, 2016, 8:45:10 PM",Kudos,Activity,503962413
"Feb 28, 2016, 8:46:47 PM",Kudos,Activity,503109273
"Feb 28, 2016, 8:47:34 PM",Kudos,Activity,503090634
"Feb 29, 2016, 3:59:12 AM",Kudos,Activity,505040646
"Feb 29, 2016, 3:59:13 AM",Kudos,Activity,505046093
"Feb 29, 2016, 6:04:57 AM",Kudos,Activity,503814622
"Mar 2, 2016, 4:15:42 PM",Kudos,Activity,505827104
"Mar 2, 2016, 4:15:43 PM",Kudos,Activity,506183759
"Mar 2, 2016, 4:15:46 PM",Kudos,Activity,506454505
"Mar 3, 2016, 6:54:20 AM",Kudos,Activity,507361827
"Mar 3, 2016, 3:30:40 PM",Kudos,Activity,507293441
"Mar 4, 2016, 3:41:30 PM",Kudos,Activity,508109869
"Mar 4, 2016, 3:41:32 PM",Kudos,Activity,507900285
"Mar 6, 2016, 12:27:23 AM",Kudos,Activity,508716606
"Mar 7, 2016, 2:19:23 AM",Kudos,Activity,510440401
"Mar 9, 2016, 8:36:16 PM",Kudos,Activity,512158936
"Mar 9, 2016, 8:37:01 PM",Kudos,Activity,510636395
"Mar 9, 2016, 8:38:07 PM",Kudos,Activity,512714330
"Mar 14, 2016, 3:52:18 PM",Kudos,Activity,516380669
"Mar 14, 2016, 3:52:24 PM",Kudos,Activity,516305751
"Mar 14, 2016, 3:52:57 PM",Kudos,Activity,515426641
"Mar 14, 2016, 4:08:02 PM",Kudos,Activity,515408396
"Mar 14, 2016, 4:23:51 PM",Kudos,Activity,514358168
"Mar 14, 2016, 4:23:52 PM",Kudos,Activity,515231635
"Mar 15, 2016, 1:05:19 PM",Kudos,Activity,517377339
"Mar 17, 2016, 3:26:19 PM",Kudos,Activity,519053402
"Mar 17, 2016, 3:26:53 PM",Kudos,Activity,518944066
"Mar 17, 2016, 3:26:56 PM",Kudos,Activity,519019049
"Mar 17, 2016, 3:27:38 PM",Kudos,Activity,518904218
"Mar 17, 2016, 3:28:20 PM",Kudos,Activity,518642589
"Mar 17, 2016, 3:28:34 PM",Kudos,Activity,519324010
"Mar 20, 2016, 3:03:47 PM",Kudos,Activity,521446903
"Mar 20, 2016, 3:03:53 PM",Kudos,Activity,521353766
"Mar 24, 2016, 1:09:22 PM",Kudos,Activity,525141678
"Mar 24, 2016, 1:10:06 PM",Kudos,Activity,525100241
"Mar 27, 2016, 4:53:43 AM",Kudos,Activity,527491719
"Mar 27, 2016, 4:21:19 PM",Kudos,Activity,525117917
"Mar 28, 2016, 2:31:34 AM",Kudos,Activity,528540410
"Mar 28, 2016, 2:31:41 AM",Kudos,Activity,528500707
"Mar 28, 2016, 2:31:52 AM",Kudos,Activity,528472130
"Mar 31, 2016, 3:43:35 PM",Kudos,Activity,531150291
"Mar 31, 2016, 3:43:36 PM",Kudos,Activity,531082359
"Apr 1, 2016, 1:36:41 PM",Kudos,Activity,532104858
"Apr 1, 2016, 1:38:12 PM",Kudos,Activity,531343079
"Apr 1, 2016, 1:38:24 PM",Kudos,Activity,531335554
"Apr 1, 2016, 1:38:43 PM",Kudos,Activity,531301299
"Apr 2, 2016, 2:42:21 PM",Kudos,Activity,532694546
"Apr 3, 2016, 3:42:07 PM",Kudos,Activity,533990189
"Apr 4, 2016, 5:21:35 AM",Kudos,Activity,535153379
"Apr 4, 2016, 5:21:35 AM",Kudos,Activity,535154130
"Apr 4, 2016, 5:21:37 AM",Kudos,Activity,535153027
"Apr 5, 2016, 9:43:25 PM",Kudos,Activity,536854246
"Apr 5, 2016, 9:43:37 PM",Kudos,Activity,535909420
"Apr 5, 2016, 9:44:41 PM",Kudos,Activity,536087172
"Apr 8, 2016, 3:34:01 AM",Kudos,Activity,538903922
"Apr 8, 2016, 3:34:06 AM",Kudos,Activity,538843520
"Apr 8, 2016, 3:35:53 AM",Kudos,Activity,537947178
"Apr 8, 2016, 3:35:58 AM",Kudos,Activity,537922560
"Apr 8, 2016, 3:36:03 AM",Kudos,Activity,537089011
"Apr 8, 2016, 3:36:06 AM",Kudos,Activity,537030416
"Apr 11, 2016, 12:45:02 PM",Kudos,Activity,541866027
"Apr 12, 2016, 5:37:52 PM",Kudos,Activity,542780385
"Apr 12, 2016, 11:23:24 PM",Kudos,Activity,542487009
"Apr 12, 2016, 11:26:27 PM",Kudos,Activity,542782530
"Apr 14, 2016, 2:55:02 AM",Kudos,Activity,544727245
"Apr 14, 2016, 5:05:04 AM",Kudos,Activity,544780426
"Apr 14, 2016, 5:06:01 AM",Kudos,Activity,544612356
"Apr 14, 2016, 5:06:11 AM",Kudos,Activity,543752185
"Apr 14, 2016, 5:06:17 AM",Kudos,Activity,543740933
"Apr 14, 2016, 5:06:38 AM",Kudos,Activity,543715284
"Apr 15, 2016, 5:30:05 AM",Kudos,Activity,545385422
"Apr 15, 2016, 5:30:07 AM",Kudos,Activity,545705814
"Apr 16, 2016, 6:50:20 AM",Kudos,Activity,546544374
"Apr 17, 2016, 2:10:26 AM",Kudos,Activity,547386369
"Apr 17, 2016, 2:10:42 AM",Kudos,Activity,547345045
"Apr 17, 2016, 2:12:35 AM",Kudos,Activity,547134973
"Apr 17, 2016, 6:35:36 AM",Kudos,Activity,547660926
"Apr 18, 2016, 10:24:26 PM",Kudos,Activity,549353555
"Apr 19, 2016, 6:35:33 PM",Kudos,Activity,550410226
"Apr 19, 2016, 6:35:56 PM",Kudos,Activity,550412768
"Apr 19, 2016, 6:36:01 PM",Kudos,Activity,550295893
"Apr 20, 2016, 6:58:10 PM",Kudos,Activity,550835537
"Apr 21, 2016, 4:58:40 AM",Kudos,Activity,551922831
"Apr 22, 2016, 1:00:01 PM",Kudos,Activity,553007016
"Apr 23, 2016, 1:58:14 PM",Kudos,Activity,553711013
"Apr 24, 2016, 4:17:18 AM",Kudos,Activity,554862769
"Apr 25, 2016, 9:20:30 PM",Kudos,Activity,555991060
"Apr 25, 2016, 9:20:54 PM",Kudos,Activity,555927635
"Apr 25, 2016, 9:21:15 PM",Kudos,Activity,555840412
"Apr 26, 2016, 7:49:50 PM",Kudos,Activity,557423065
"Apr 28, 2016, 4:34:02 AM",Kudos,Activity,557827855
"Apr 28, 2016, 4:34:26 AM",Kudos,Activity,558520113
"Apr 28, 2016, 4:34:30 AM",Kudos,Activity,558755952
"Apr 28, 2016, 10:16:24 PM",Kudos,Activity,559284708
"Apr 29, 2016, 4:56:44 AM",Kudos,Activity,559602240
"Apr 29, 2016, 5:00:15 AM",Kudos,Activity,559676114
"Apr 30, 2016, 11:27:30 AM",Kudos,Activity,560358152
"Apr 30, 2016, 11:27:41 AM",Kudos,Activity,560169372
"May 2, 2016, 12:29:01 AM",Kudos,Activity,561425589
"May 2, 2016, 12:29:45 AM",Kudos,Activity,561425406
"May 2, 2016, 12:30:25 AM",Kudos,Activity,561427263
"May 2, 2016, 12:30:54 AM",Kudos,Activity,561325931
"May 2, 2016, 12:31:03 AM",Kudos,Activity,561189353
"May 2, 2016, 12:31:14 AM",Kudos,Activity,562413724
"May 2, 2016, 12:31:17 AM",Kudos,Activity,562526675
"May 2, 2016, 12:43:44 PM",Kudos,Activity,562670597
"May 3, 2016, 3:10:58 AM",Kudos,Activity,563497173
"May 3, 2016, 3:10:59 AM",Kudos,Activity,563488200
"May 3, 2016, 3:12:50 AM",Kudos,Activity,563576912
"May 3, 2016, 3:13:09 AM",Kudos,Activity,563497207
"May 4, 2016, 3:32:55 AM",Kudos,Activity,564688905
"May 4, 2016, 3:32:57 AM",Kudos,Activity,564708288
"May 4, 2016, 3:33:02 AM",Kudos,Activity,564674405
"May 4, 2016, 3:33:11 AM",Kudos,Activity,564672264
"May 5, 2016, 3:29:08 AM",Kudos,Activity,565793339
"May 5, 2016, 3:45:49 AM",Kudos,Activity,565752508
"May 5, 2016, 3:45:52 AM",Kudos,Activity,565740180
"May 5, 2016, 3:45:55 AM",Kudos,Activity,565804339
"May 5, 2016, 3:46:04 AM",Kudos,Activity,565521064
"May 5, 2016, 11:29:36 PM",Kudos,Activity,566658917
"May 8, 2016, 2:49:45 PM",Kudos,Activity,568981588
"May 8, 2016, 2:49:50 PM",Kudos,Activity,567449547
"May 8, 2016, 2:52:03 PM",Kudos,Activity,567381130
"May 8, 2016, 2:52:13 PM",Kudos,Activity,566962101
"May 8, 2016, 2:52:16 PM",Kudos,Activity,566830413
"May 8, 2016, 2:52:21 PM",Kudos,Activity,568980933
"May 9, 2016, 6:13:22 AM",Kudos,Activity,570186075
"May 9, 2016, 6:13:34 AM",Kudos,Activity,569858024
"May 9, 2016, 6:16:43 AM",Kudos,Activity,569969259
"May 9, 2016, 6:17:20 AM",Kudos,Activity,568491500
"May 10, 2016, 4:49:03 AM",Kudos,Activity,570996804
"May 11, 2016, 3:51:15 AM",Kudos,Feed Entry,43677434
"May 11, 2016, 3:51:20 AM",Kudos,Activity,572193452
"May 11, 2016, 3:52:21 AM",Kudos,Activity,572182091
"May 11, 2016, 3:52:42 AM",Kudos,Activity,571788498
"May 11, 2016, 3:52:56 AM",Kudos,Activity,571158802
"May 12, 2016, 5:46:09 AM",Kudos,Activity,573244941
"May 13, 2016, 12:44:45 AM",Kudos,Activity,574116409
"May 14, 2016, 10:43:51 PM",Kudos,Activity,574110001
"May 14, 2016, 10:44:11 PM",Kudos,Activity,574333401
"May 14, 2016, 10:44:25 PM",Kudos,Activity,575154302
"May 14, 2016, 10:44:28 PM",Kudos,Activity,575210892
"May 14, 2016, 10:44:42 PM",Kudos,Activity,576120982
"May 16, 2016, 5:27:49 PM",Kudos,Activity,577340222
"May 16, 2016, 5:27:51 PM",Kudos,Activity,577337243
"May 16, 2016, 5:27:54 PM",Kudos,Activity,577253418
"May 16, 2016, 5:27:55 PM",Kudos,Activity,577252598
"May 16, 2016, 5:28:05 PM",Kudos,Activity,577188782
"May 16, 2016, 5:28:08 PM",Kudos,Activity,577153627
"May 16, 2016, 5:28:09 PM",Kudos,Activity,577125124
"May 16, 2016, 5:28:19 PM",Kudos,Activity,577141887
"May 16, 2016, 5:28:21 PM",Kudos,Activity,577075901
"May 16, 2016, 5:28:42 PM",Kudos,Activity,576334981
"May 18, 2016, 12:59:27 PM",Kudos,Activity,579633285
"May 19, 2016, 4:47:43 AM",Kudos,Activity,580691239
"May 20, 2016, 5:09:50 PM",Kudos,Activity,581626598
"May 20, 2016, 5:09:51 PM",Kudos,Activity,581626925
"May 20, 2016, 5:09:52 PM",Kudos,Activity,581627474
"May 23, 2016, 6:37:33 PM",Kudos,Activity,584953082
"May 23, 2016, 6:37:58 PM",Kudos,Activity,583627878
"May 23, 2016, 6:38:11 PM",Kudos,Activity,582636819
"May 23, 2016, 6:38:18 PM",Kudos,Activity,582447257
"May 23, 2016, 6:39:09 PM",Kudos,Activity,585027588
"May 25, 2016, 5:28:47 AM",Kudos,Activity,587160680
"May 26, 2016, 1:50:39 AM",Kudos,Activity,588183128
"May 26, 2016, 1:50:46 AM",Kudos,Activity,588097622
"May 26, 2016, 5:13:40 PM",Kudos,Activity,588244233
"May 27, 2016, 1:01:46 PM",Kudos,Activity,589165351
"May 31, 2016, 4:02:03 AM",Kudos,Activity,593508282
"May 31, 2016, 4:02:09 AM",Kudos,Activity,593468228
"Jun 3, 2016, 9:38:13 PM",Kudos,Activity,596776483
"Jun 3, 2016, 9:38:16 PM",Kudos,Activity,596756192
"Jun 3, 2016, 9:38:24 PM",Kudos,Activity,596593525
"Jun 3, 2016, 9:38:30 PM",Kudos,Activity,596355203
"Jun 3, 2016, 9:38:46 PM",Kudos,Activity,595698614
"Jun 3, 2016, 9:38:54 PM",Kudos,Activity,595666222
"Jun 3, 2016, 9:39:09 PM",Kudos,Activity,594750247
"Jun 3, 2016, 9:39:20 PM",Kudos,Activity,594148800
"Jun 5, 2016, 12:13:48 AM",Kudos,Activity,598663214
"Jun 5, 2016, 12:15:38 AM",Kudos,Activity,598569876
"Jun 5, 2016, 12:17:53 AM",Kudos,Activity,597580249
"Jun 6, 2016, 12:52:10 PM",Kudos,Activity,599931712
"Jun 6, 2016, 12:53:56 PM",Kudos,Activity,599937697
"Jun 6, 2016, 12:54:04 PM",Kudos,Activity,599725217
"Jun 7, 2016, 5:31:24 AM",Kudos,Activity,601087589
"Jun 8, 2016, 11:19:04 PM",Kudos,Activity,602273388
"Jun 8, 2016, 11:19:13 PM",Kudos,Activity,602199937
"Jun 8, 2016, 11:19:17 PM",Kudos,Activity,602067844
"Jun 10, 2016, 1:03:08 PM",Kudos,Activity,604420605
"Jun 10, 2016, 1:03:19 PM",Kudos,Activity,604428208
"Jun 10, 2016, 1:03:47 PM",Kudos,Activity,603871864
"Jun 10, 2016, 1:04:06 PM",Kudos,Activity,603383201
"Jun 10, 2016, 1:04:07 PM",Kudos,Activity,603384549
"Jun 10, 2016, 1:04:14 PM",Kudos,Activity,603310327
"Jun 10, 2016, 1:04:25 PM",Kudos,Activity,603328727
"Jun 13, 2016, 3:10:37 AM",Kudos,Activity,607619348
"Jun 13, 2016, 3:11:20 AM",Kudos,Activity,606377958
"Jun 13, 2016, 3:11:25 AM",Kudos,Activity,606357314
"Jun 13, 2016, 3:11:31 AM",Kudos,Activity,606134142
"Jun 13, 2016, 3:11:59 AM",Kudos,Activity,605348948
"Jun 13, 2016, 3:12:14 AM",Kudos,Activity,605272595
"Jun 13, 2016, 3:12:24 AM",Kudos,Activity,605105304
"Jun 13, 2016, 7:33:53 PM",Kudos,Activity,608251358
"Jun 13, 2016, 7:34:32 PM",Kudos,Activity,608023745
"Jun 15, 2016, 4:38:07 AM",Kudos,Activity,609340063
"Jun 18, 2016, 6:55:39 AM",Kudos,Activity,612337464
"Jun 18, 2016, 12:15:53 PM",Kudos,Activity,612581596
"Jun 19, 2016, 5:30:28 AM",Kudos,Activity,613501093
"Jun 21, 2016, 4:26:48 AM",Kudos,Activity,614693848
"Jun 21, 2016, 4:26:56 AM",Kudos,Activity,614587036
"Jun 22, 2016, 4:08:52 PM",Kudos,Activity,616800091
"Jun 23, 2016, 8:31:18 AM",Kudos,Activity,617865196
"Jun 23, 2016, 8:31:21 AM",Kudos,Activity,617863021
"Jun 23, 2016, 8:31:31 AM",Kudos,Activity,617553061
"Jun 27, 2016, 5:07:15 AM",Kudos,Activity,622142165
"Jun 27, 2016, 5:07:24 AM",Kudos,Activity,620841650
"Jun 27, 2016, 5:07:51 AM",Kudos,Activity,620823589
"Jun 27, 2016, 5:07:57 AM",Kudos,Activity,620732030
"Jun 27, 2016, 5:08:46 AM",Kudos,Activity,620598971
"Jun 27, 2016, 5:09:08 AM",Kudos,Activity,620598297
"Jun 27, 2016, 5:09:15 AM",Kudos,Activity,620597508
"Jun 29, 2016, 12:11:20 PM",Kudos,Activity,624159758
"Jun 29, 2016, 12:11:24 PM",Kudos,Activity,623676992
"Jun 29, 2016, 12:11:34 PM",Kudos,Activity,623099009
"Jun 29, 2016, 12:14:54 PM",Kudos,Activity,623102049
"Jun 29, 2016, 12:15:01 PM",Kudos,Activity,623462395
"Jun 30, 2016, 12:15:18 PM",Kudos,Activity,625185037
"Jul 1, 2016, 12:46:25 PM",Kudos,Activity,626240468
"Jul 1, 2016, 12:46:38 PM",Kudos,Activity,625829077
"Jul 2, 2016, 5:33:11 AM",Kudos,Activity,627018288
"Jul 2, 2016, 5:33:21 AM",Kudos,Activity,627098429
"Jul 4, 2016, 4:01:52 AM",Kudos,Activity,629335731
"Jul 4, 2016, 4:02:03 AM",Kudos,Activity,628071318
"Jul 4, 2016, 4:02:09 AM",Kudos,Activity,627965673
"Jul 4, 2016, 4:02:38 AM",Kudos,Activity,627857139
"Jul 4, 2016, 4:02:54 AM",Kudos,Activity,627824122
"Jul 4, 2016, 4:03:01 AM",Kudos,Activity,627823330
"Jul 5, 2016, 4:31:21 PM",Kudos,Activity,630419111
"Jul 5, 2016, 4:32:51 PM",Kudos,Activity,630311144
"Jul 5, 2016, 4:32:52 PM",Kudos,Activity,630219377
"Jul 6, 2016, 1:13:28 AM",Kudos,Activity,631294116
"Jul 6, 2016, 1:13:28 AM",Kudos,Activity,631470777
"Jul 7, 2016, 4:15:04 PM",Kudos,Activity,632644367
"Jul 7, 2016, 4:15:14 PM",Kudos,Activity,632478453
"Jul 8, 2016, 2:40:10 AM",Kudos,Activity,633760290
"Jul 9, 2016, 2:04:14 AM",Kudos,Activity,634456919
"Jul 9, 2016, 2:04:18 AM",Kudos,Activity,634472347
"Jul 9, 2016, 2:04:20 AM",Kudos,Activity,634640610
"Jul 10, 2016, 7:05:55 AM",Kudos,Activity,635745999
"Jul 11, 2016, 11:29:50 PM",Kudos,Activity,637132394
"Jul 11, 2016, 11:30:31 PM",Kudos,Activity,636975477
"Jul 11, 2016, 11:30:43 PM",Kudos,Activity,636851994
"Jul 13, 2016, 3:30:13 AM",Kudos,Activity,639173222
"Jul 14, 2016, 3:34:11 PM",Kudos,Activity,640229559
"Jul 14, 2016, 3:34:14 PM",Kudos,Activity,640261909
"Jul 16, 2016, 4:16:57 AM",Kudos,Activity,642220906
"Jul 17, 2016, 2:06:54 AM",Kudos,Activity,643258948
"Jul 17, 2016, 2:07:02 AM",Kudos,Activity,643139757
"Jul 19, 2016, 1:03:00 AM",Kudos,Activity,645136111
"Jul 20, 2016, 2:30:20 AM",Kudos,Activity,646455622
"Jul 20, 2016, 2:30:35 AM",Kudos,Activity,645728939
"Jul 20, 2016, 2:30:38 AM",Kudos,Activity,645456593
"Jul 22, 2016, 2:41:55 AM",Kudos,Activity,648046178
"Jul 22, 2016, 2:41:59 AM",Kudos,Activity,648071732
"Jul 22, 2016, 2:42:26 AM",Kudos,Activity,648074404
"Jul 22, 2016, 2:42:33 AM",Kudos,Activity,648100339
"Jul 22, 2016, 2:43:36 AM",Kudos,Activity,648878598
"Jul 22, 2016, 9:23:10 PM",Kudos,Activity,649924529
"Jul 22, 2016, 9:23:11 PM",Kudos,Activity,649957080
"Jul 24, 2016, 8:03:17 PM",Kudos,Activity,651284408
"Jul 24, 2016, 8:03:32 PM",Kudos,Activity,651195449
"Jul 24, 2016, 8:03:36 PM",Kudos,Activity,651309082
"Jul 24, 2016, 8:03:43 PM",Kudos,Activity,651170120
"Jul 24, 2016, 8:03:45 PM",Kudos,Activity,651132045
"Jul 24, 2016, 8:03:48 PM",Kudos,Activity,651132065
"Jul 24, 2016, 8:03:50 PM",Kudos,Activity,651158559
"Jul 24, 2016, 8:03:52 PM",Kudos,Activity,651098014
"Jul 24, 2016, 8:04:41 PM",Kudos,Activity,651026731
"Jul 24, 2016, 8:04:43 PM",Kudos,Activity,651115759
"Jul 24, 2016, 8:04:47 PM",Kudos,Activity,651031661
"Jul 25, 2016, 3:05:49 AM",Kudos,Activity,652522502
"Jul 25, 2016, 3:05:50 AM",Kudos,Activity,652522409
"Jul 26, 2016, 1:16:02 PM",Kudos,Activity,651046907
"Jul 27, 2016, 1:03:48 AM",Kudos,Activity,654750424
"Jul 28, 2016, 4:12:52 PM",Kudos,Activity,655948674
"Jul 28, 2016, 4:12:58 PM",Kudos,Activity,655949321
"Jul 28, 2016, 4:13:02 PM",Kudos,Activity,655909372
"Aug 2, 2016, 3:10:19 AM",Kudos,Activity,661372586
"Aug 2, 2016, 3:11:54 AM",Kudos,Activity,660431817
"Aug 2, 2016, 3:12:17 AM",Kudos,Activity,660262576
"Aug 2, 2016, 3:12:22 AM",Kudos,Activity,660204639
"Aug 2, 2016, 3:12:49 AM",Kudos,Activity,659883307
"Aug 2, 2016, 3:12:53 AM",Kudos,Activity,659123390
"Aug 2, 2016, 3:13:02 AM",Kudos,Activity,659007855
"Aug 2, 2016, 3:13:10 AM",Kudos,Activity,658932381
"Aug 2, 2016, 3:13:15 AM",Kudos,Activity,657917041
"Aug 2, 2016, 3:13:23 AM",Kudos,Activity,657747978
"Aug 2, 2016, 3:13:48 AM",Kudos,Activity,657482162
"Aug 3, 2016, 12:39:57 AM",Kudos,Activity,662266396
"Aug 5, 2016, 1:23:50 AM",Kudos,Activity,664892120
"Aug 5, 2016, 4:44:53 AM",Kudos,Activity,664966758
"Aug 10, 2016, 4:39:16 AM",Kudos,Activity,670729704
"Aug 12, 2016, 6:10:10 AM",Kudos,Activity,672950617
"Aug 12, 2016, 6:10:14 AM",Kudos,Activity,671894538
"Aug 12, 2016, 6:10:20 AM",Kudos,Activity,671865555
"Aug 12, 2016, 6:10:58 AM",Kudos,Activity,671843975
"Aug 12, 2016, 6:11:20 AM",Kudos,Activity,670533169
"Aug 12, 2016, 6:11:49 AM",Kudos,Activity,669521533
"Aug 12, 2016, 6:11:54 AM",Kudos,Activity,668364370
"Aug 12, 2016, 6:12:00 AM",Kudos,Activity,668371293
"Aug 12, 2016, 6:12:05 AM",Kudos,Activity,667968945
"Aug 12, 2016, 6:00:53 PM",Kudos,Activity,673568550
"Aug 15, 2016, 12:50:07 PM",Kudos,Activity,676338450
"Aug 15, 2016, 12:50:22 PM",Kudos,Activity,676237335
"Aug 15, 2016, 12:50:56 PM",Kudos,Activity,676194219
"Aug 15, 2016, 12:51:00 PM",Kudos,Activity,676160239
"Aug 15, 2016, 12:51:04 PM",Kudos,Activity,676035840
"Aug 15, 2016, 12:51:14 PM",Kudos,Activity,675035771
"Aug 15, 2016, 12:51:29 PM",Kudos,Activity,674962561
"Aug 15, 2016, 12:51:45 PM",Kudos,Activity,674812076
